#       RADIUS         OMEGA_H            NU_H         SIGMA_D          VC_TOT            VC_B            NU_B      PSIMAJ_TOT           PSI''
#
   144.59000      0.89507783E-02  0.89530712E-02   0.0000000       1.3472898       0.0000000       0.0000000      -3.3846791     -0.17368895E-03
   144.59999      0.89498498E-02  0.89516332E-02   0.0000000       1.3472433       0.0000000       0.0000000      -3.3845544     -0.17365300E-03
   144.61000      0.89489212E-02  0.89507047E-02   0.0000000       1.3471967       0.0000000       0.0000000      -3.3844252     -0.17361704E-03
   144.62000      0.89479927E-02  0.89497762E-02   0.0000000       1.3471500       0.0000000       0.0000000      -3.3843000     -0.17358108E-03
   144.62999      0.89470642E-02  0.89488486E-02   0.0000000       1.3471034       0.0000000       0.0000000      -3.3841753     -0.17354517E-03
   144.64000      0.89461375E-02  0.89479210E-02   0.0000000       1.3470569       0.0000000       0.0000000      -3.3840504     -0.17350924E-03
   144.64999      0.89452090E-02  0.89469925E-02   0.0000000       1.3470103       0.0000000       0.0000000      -3.3839257     -0.17347331E-03
   144.66000      0.89442804E-02  0.89460639E-02   0.0000000       1.3469636       0.0000000       0.0000000      -3.3838007     -0.17343738E-03
   144.67000      0.89433538E-02  0.89451363E-02   0.0000000       1.3469170       0.0000000       0.0000000      -3.3836758     -0.17340152E-03
   144.67999      0.89424262E-02  0.89442097E-02   0.0000000       1.3468705       0.0000000       0.0000000      -3.3835509     -0.17336564E-03
   144.69000      0.89414995E-02  0.89435373E-02   0.0000000       1.3468240       0.0000000       0.0000000      -3.3834260     -0.17332975E-03
   144.70000      0.89405719E-02  0.89421002E-02   0.0000000       1.3467774       0.0000000       0.0000000      -3.3833013     -0.17329390E-03
   144.70999      0.89396453E-02  0.89414278E-02   0.0000000       1.3467308       0.0000000       0.0000000      -3.3831720     -0.17325803E-03
   144.72000      0.89387186E-02  0.89405011E-02   0.0000000       1.3466842       0.0000000       0.0000000      -3.3830476     -0.17322219E-03
   144.73000      0.89377929E-02  0.89395754E-02   0.0000000       1.3466377       0.0000000       0.0000000      -3.3829224     -0.17318637E-03
   144.73999      0.89368671E-02  0.89383945E-02   0.0000000       1.3465912       0.0000000       0.0000000      -3.3827972     -0.17315055E-03
   144.75000      0.89359405E-02  0.89377230E-02   0.0000000       1.3465447       0.0000000       0.0000000      -3.3826725     -0.17311475E-03
   144.75999      0.89350147E-02  0.89367973E-02   0.0000000       1.3464983       0.0000000       0.0000000      -3.3825474     -0.17307894E-03
   144.77000      0.89340881E-02  0.89358715E-02   0.0000000       1.3464518       0.0000000       0.0000000      -3.3824229     -0.17304312E-03
   144.78000      0.89331632E-02  0.89349458E-02   0.0000000       1.3464051       0.0000000       0.0000000      -3.3822978     -0.17300734E-03
   144.78999      0.89322366E-02  0.89340191E-02   0.0000000       1.3463585       0.0000000       0.0000000      -3.3821733     -0.17297156E-03
   144.80000      0.89313108E-02  0.89330934E-02   0.0000000       1.3463120       0.0000000       0.0000000      -3.3820484     -0.17293576E-03
   144.81000      0.89303860E-02  0.89321686E-02   0.0000000       1.3462656       0.0000000       0.0000000      -3.3819191     -0.17290002E-03
   144.81999      0.89294612E-02  0.89312429E-02   0.0000000       1.3462191       0.0000000       0.0000000      -3.3817942     -0.17286430E-03
   144.83000      0.89285364E-02  0.89303181E-02   0.0000000       1.3461727       0.0000000       0.0000000      -3.3816693     -0.17282854E-03
   144.84000      0.89276116E-02  0.89293933E-02   0.0000000       1.3461261       0.0000000       0.0000000      -3.3815446     -0.17279280E-03
   144.84999      0.89266868E-02  0.89282142E-02   0.0000000       1.3460796       0.0000000       0.0000000      -3.3814197     -0.17275708E-03
   144.86000      0.89257611E-02  0.89275427E-02   0.0000000       1.3460331       0.0000000       0.0000000      -3.3812950     -0.17272135E-03
   144.87000      0.89248391E-02  0.89266198E-02   0.0000000       1.3459866       0.0000000       0.0000000      -3.3811700     -0.17268567E-03
   144.87999      0.89239143E-02  0.89256968E-02   0.0000000       1.3459401       0.0000000       0.0000000      -3.3810449     -0.17264999E-03
   144.89000      0.89229904E-02  0.89247711E-02   0.0000000       1.3458937       0.0000000       0.0000000      -3.3809202     -0.17261429E-03
   144.89999      0.89220665E-02  0.89238482E-02   0.0000000       1.3458472       0.0000000       0.0000000      -3.3807952     -0.17257861E-03
   144.91000      0.89211427E-02  0.89231785E-02   0.0000000       1.3458008       0.0000000       0.0000000      -3.3806705     -0.17254292E-03
   144.92000      0.89202188E-02  0.89222547E-02   0.0000000       1.3457543       0.0000000       0.0000000      -3.3805456     -0.17250724E-03
   144.92999      0.89192949E-02  0.89213308E-02   0.0000000       1.3457078       0.0000000       0.0000000      -3.3804209     -0.17247158E-03
   144.94000      0.89183711E-02  0.89201527E-02   0.0000000       1.3456613       0.0000000       0.0000000      -3.3802960     -0.17243592E-03
   144.95000      0.89174500E-02  0.89192307E-02   0.0000000       1.3456149       0.0000000       0.0000000      -3.3801708     -0.17240031E-03
   144.95999      0.89165270E-02  0.89183087E-02   0.0000000       1.3455685       0.0000000       0.0000000      -3.3800461     -0.17236470E-03
   144.97000      0.89156041E-02  0.89173848E-02   0.0000000       1.3455222       0.0000000       0.0000000      -3.3799212     -0.17232908E-03
   144.98000      0.89146821E-02  0.89164628E-02   0.0000000       1.3454757       0.0000000       0.0000000      -3.3797965     -0.17229345E-03
   144.98999      0.89137591E-02  0.89155398E-02   0.0000000       1.3454292       0.0000000       0.0000000      -3.3796716     -0.17225785E-03
   145.00000      0.89128362E-02  0.89146169E-02   0.0000000       1.3453828       0.0000000       0.0000000      -3.3795469     -0.17222224E-03
   145.00999      0.89119142E-02  0.89136949E-02   0.0000000       1.3453363       0.0000000       0.0000000      -3.3794219     -0.17218667E-03
   145.02000      0.89109922E-02  0.89130271E-02   0.0000000       1.3452899       0.0000000       0.0000000      -3.3792968     -0.17215109E-03
   145.03000      0.89100711E-02  0.89121060E-02   0.0000000       1.3452436       0.0000000       0.0000000      -3.3791721     -0.17211556E-03
   145.03999      0.89091500E-02  0.89109307E-02   0.0000000       1.3451972       0.0000000       0.0000000      -3.3790472     -0.17208002E-03
   145.05000      0.89082280E-02  0.89100087E-02   0.0000000       1.3451508       0.0000000       0.0000000      -3.3789225     -0.17204449E-03
   145.06000      0.89073069E-02  0.89090876E-02   0.0000000       1.3451043       0.0000000       0.0000000      -3.3787975     -0.17200892E-03
   145.06999      0.89063859E-02  0.89079114E-02   0.0000000       1.3450578       0.0000000       0.0000000      -3.3786728     -0.17197340E-03
   145.08000      0.89054648E-02  0.89072455E-02   0.0000000       1.3450116       0.0000000       0.0000000      -3.3785477     -0.17193789E-03
   145.09000      0.89045437E-02  0.89065786E-02   0.0000000       1.3449652       0.0000000       0.0000000      -3.3784230     -0.17190240E-03
   145.09999      0.89036245E-02  0.89054042E-02   0.0000000       1.3449188       0.0000000       0.0000000      -3.3782980     -0.17186694E-03
   145.11000      0.89027034E-02  0.89044841E-02   0.0000000       1.3448725       0.0000000       0.0000000      -3.3781774     -0.17183146E-03
   145.12000      0.89017833E-02  0.89033097E-02   0.0000000       1.3448260       0.0000000       0.0000000      -3.3780484     -0.17179595E-03
   145.12999      0.89008631E-02  0.89028971E-02   0.0000000       1.3447797       0.0000000       0.0000000      -3.3779278     -0.17176049E-03
   145.14000      0.88999420E-02  0.89022312E-02   0.0000000       1.3447334       0.0000000       0.0000000      -3.3777988     -0.17172504E-03
   145.14999      0.88990219E-02  0.89008026E-02   0.0000000       1.3446870       0.0000000       0.0000000      -3.3776779     -0.17168959E-03
   145.16000      0.88981017E-02  0.88998815E-02   0.0000000       1.3446407       0.0000000       0.0000000      -3.3775532     -0.17165416E-03
   145.17000      0.88971835E-02  0.88989632E-02   0.0000000       1.3445944       0.0000000       0.0000000      -3.3774283     -0.17161875E-03
   145.17999      0.88962642E-02  0.88980440E-02   0.0000000       1.3445481       0.0000000       0.0000000      -3.3773034     -0.17158335E-03
   145.19000      0.88953450E-02  0.88971248E-02   0.0000000       1.3445017       0.0000000       0.0000000      -3.3771787     -0.17154794E-03
   145.20000      0.88944249E-02  0.88962056E-02   0.0000000       1.3444555       0.0000000       0.0000000      -3.3770537     -0.17151255E-03
   145.20999      0.88935057E-02  0.88952864E-02   0.0000000       1.3444090       0.0000000       0.0000000      -3.3769290     -0.17147715E-03
   145.22000      0.88925874E-02  0.88943671E-02   0.0000000       1.3443627       0.0000000       0.0000000      -3.3768039     -0.17144177E-03
   145.23000      0.88916691E-02  0.88931955E-02   0.0000000       1.3443165       0.0000000       0.0000000      -3.3766792     -0.17140644E-03
   145.23999      0.88907517E-02  0.88932933E-02   0.0000000       1.3442701       0.0000000       0.0000000      -3.3765543     -0.17137111E-03
   145.25000      0.88898325E-02  0.88916123E-02   0.0000000       1.3442239       0.0000000       0.0000000      -3.3764293     -0.17133575E-03
   145.25999      0.88889152E-02  0.88906940E-02   0.0000000       1.3441776       0.0000000       0.0000000      -3.3763092     -0.17130040E-03
   145.27000      0.88879960E-02  0.88897767E-02   0.0000000       1.3441314       0.0000000       0.0000000      -3.3761840     -0.17126510E-03
   145.28000      0.88870786E-02  0.88886041E-02   0.0000000       1.3440850       0.0000000       0.0000000      -3.3760591     -0.17122977E-03
   145.28999      0.88861613E-02  0.88876868E-02   0.0000000       1.3440387       0.0000000       0.0000000      -3.3759341     -0.17119445E-03
   145.30000      0.88852430E-02  0.88877846E-02   0.0000000       1.3439924       0.0000000       0.0000000      -3.3758092     -0.17115913E-03
   145.31000      0.88843266E-02  0.88863587E-02   0.0000000       1.3439462       0.0000000       0.0000000      -3.3756845     -0.17112387E-03
   145.31999      0.88834101E-02  0.88851890E-02   0.0000000       1.3439000       0.0000000       0.0000000      -3.3755598     -0.17108860E-03
   145.33000      0.88824918E-02  0.88840174E-02   0.0000000       1.3438537       0.0000000       0.0000000      -3.3754349     -0.17105334E-03
   145.34000      0.88815754E-02  0.88833543E-02   0.0000000       1.3438073       0.0000000       0.0000000      -3.3753099     -0.17101807E-03
   145.34999      0.88806599E-02  0.88824388E-02   0.0000000       1.3437611       0.0000000       0.0000000      -3.3751895     -0.17098282E-03
   145.36000      0.88797426E-02  0.88815205E-02   0.0000000       1.3437148       0.0000000       0.0000000      -3.3750644     -0.17094758E-03
   145.37000      0.88788262E-02  0.88806050E-02   0.0000000       1.3436686       0.0000000       0.0000000      -3.3749397     -0.17091233E-03
   145.37999      0.88779107E-02  0.88796886E-02   0.0000000       1.3436223       0.0000000       0.0000000      -3.3748147     -0.17087712E-03
   145.39000      0.88769933E-02  0.88785179E-02   0.0000000       1.3435762       0.0000000       0.0000000      -3.3746901     -0.17084191E-03
   145.39999      0.88760778E-02  0.88778567E-02   0.0000000       1.3435299       0.0000000       0.0000000      -3.3745651     -0.17080670E-03
   145.41000      0.88751623E-02  0.88774487E-02   0.0000000       1.3434837       0.0000000       0.0000000      -3.3744404     -0.17077148E-03
   145.42000      0.88742459E-02  0.88762790E-02   0.0000000       1.3434374       0.0000000       0.0000000      -3.3743196     -0.17073627E-03
   145.42999      0.88733304E-02  0.88751083E-02   0.0000000       1.3433912       0.0000000       0.0000000      -3.3741946     -0.17070107E-03
   145.44000      0.88724149E-02  0.88739395E-02   0.0000000       1.3433449       0.0000000       0.0000000      -3.3740699     -0.17066588E-03
   145.45000      0.88715004E-02  0.88732792E-02   0.0000000       1.3432987       0.0000000       0.0000000      -3.3739450     -0.17063074E-03
   145.45999      0.88705858E-02  0.88723646E-02   0.0000000       1.3432525       0.0000000       0.0000000      -3.3738203     -0.17059558E-03
   145.47000      0.88696713E-02  0.88714492E-02   0.0000000       1.3432064       0.0000000       0.0000000      -3.3736997     -0.17056045E-03
   145.48000      0.88687558E-02  0.88705337E-02   0.0000000       1.3431600       0.0000000       0.0000000      -3.3735750     -0.17052531E-03
   145.48999      0.88678421E-02  0.88693658E-02   0.0000000       1.3431139       0.0000000       0.0000000      -3.3734498     -0.17049017E-03
   145.50000      0.88669267E-02  0.88687045E-02   0.0000000       1.3430676       0.0000000       0.0000000      -3.3733251     -0.17045502E-03
   145.50999      0.88660130E-02  0.88672834E-02   0.0000000       1.3430214       0.0000000       0.0000000      -3.3732002     -0.17041992E-03
   145.52000      0.88650985E-02  0.88671306E-02   0.0000000       1.3429754       0.0000000       0.0000000      -3.3730795     -0.17038482E-03
   145.53000      0.88641858E-02  0.88659637E-02   0.0000000       1.3429291       0.0000000       0.0000000      -3.3729548     -0.17034975E-03
   145.53999      0.88632721E-02  0.88650491E-02   0.0000000       1.3428831       0.0000000       0.0000000      -3.3728299     -0.17031470E-03
   145.55000      0.88623585E-02  0.88638822E-02   0.0000000       1.3428370       0.0000000       0.0000000      -3.3727052     -0.17027963E-03
